source_file,docket_number,date,court,reference
0062_5Afs_1400055_20150223100104_prevedeno.txt,5  Afs  62/2014  -  55,2015-01-30,SupAdmCo,c. j. 5800/11/333970707228
0061_2As__0600069A_prevedeno.txt,2  As  61/2006  -  69,2007-02-27,SupAdmCo,As 44/2005 - 116
0014_2Azs_1000_ecbf142b_21a6_491d_8b2a_3807a153296f_prevedeno.txt,2  Azs  14/2010  -  92,2010-09-17,SupAdmCo,ve veci Bensaid proti Spojen?©mu kralovstvi
0137_5As__120_20120910022720_prevedeno.txt,5  As  137/2012  -  7,2012-09-06,SupAdmCo,c. j. 3 Ads79/2009 - 161
0137_5As__120_20120910022720_prevedeno.txt,5  As  137/2012  -  7,2012-09-06,SupAdmCo,c. l. 166
0199_7Azs_0500054A_prevedeno.txt,7  Azs  199/2005  -  54,2006-03-23,SupAdmCo,c. j. OAM-385/VL-11
0042_9Azs_0800075A_prevedeno.txt,9  Azs  42/2008  -  75,2008-11-22,SupAdmCo,Zprava organizace Freedom House
0024_5As__13_20130612092011_prevedeno.txt,5  As  24/2013  -  10,2013-05-31,SupAdmCo,c. j. 3262/11
0016_9Ans_120_20121220105430_prevedeno.txt,9  Ans  16/2012  -  84,2012-12-18,SupAdmCo,c. j. 11 Ca 55/2004 - 36
001210Azs_1700054_20180212101523_20180221080035_prevedeno.txt,10  Azs  12/2017  -  54,2017-03-30,SupAdmCo,sti??nost c. 29217/12
0060_6As__0400056A_prevedeno.txt,6  As  60/2004  -  56,2006-01-06,SupAdmCo,c. j. 30 Ca 481/2000 - 89
0097_5Afs_1300029_20180315154705_20180329144013_prevedeno.txt,5  Afs  97/2013  -  29,2013-11-28,SupAdmCo,c. j. 1858/08/172912/5824
0097_5Afs_1300029_20180315154705_20180329144013_prevedeno.txt,5  Afs  97/2013  -  29,2013-11-28,SupAdmCo,c. j. 42154/09/172912505185
0097_5Afs_1300029_20180315154705_20180329144013_prevedeno.txt,5  Afs  97/2013  -  29,2013-11-28,SupAdmCo,c. j. 5438/09/172931500684
0281_4As__1500032_20160411095831_prevedeno.txt,4  As  281/2015  -  32,2016-03-31,SupAdmCo,sp. zn. 28 Co 158/2013
0249_4As__1400043_20150408101239_prevedeno.txt,4  As  249/2014  -  43,2015-03-31,SupAdmCo,c. j. 62 Ca 36/2007 - 87
0105_1As__0800112A_prevedeno.txt,1  As  105/2008  -  112,2009-05-14,SupAdmCo,Azs 92/2005 - 58
0096_6Ads_0700102A_prevedeno.txt,6  Ads  96/2007  -  102,2009-02-18,SupAdmCo,sp. zn. 7 Tk 194/52
0180_4Azs_0600114A_prevedeno.txt,4  Azs  180/2006  -  114,2007-05-18,SupAdmCo,Azs 180/2006 - 117
0091_1Azs_1600027_20160831115544_prevedeno.txt,1  Azs  91/2016  -  27,2016-08-11,SupAdmCo,ve veci W 125 2111611-1/7
0064_6Ads_1000089A_prevedeno.txt,6  Ads  64/2010  -  89,2010-06-24,SupAdmCo,c. 43
0105_4Afs_140_20140808133222_prevedeno.txt,4  Afs  105/2014  -  38,2014-08-07,SupAdmCo,c. j. 143558/12/001513105042
0105_4Afs_140_20140808133222_prevedeno.txt,4  Afs  105/2014  -  38,2014-08-07,SupAdmCo,c. j. 143684/12/001513105042
0105_4Afs_140_20140808133222_prevedeno.txt,4  Afs  105/2014  -  38,2014-08-07,SupAdmCo,sp. zn. 2 BvR 1/60
0105_4Afs_140_20140808133222_prevedeno.txt,4  Afs  105/2014  -  38,2014-08-07,SupAdmCo,sp. zn. 2 BvL 14/02
0058_7Azs_0600045A_prevedeno.txt,7  Azs  58/2006  -45,2007-01-31,SupAdmCo,c. j. OAM-557/LE-15
0272_2Azs_0400067A_prevedeno.txt,2  Azs  221/2004  -  67,2005-01-19,SupAdmCo,c. j. OAM-1215/VL-11-P01-2002
0016_2Afs_0300063A_prevedeno.txt,2  Afs  16/2003  -  63,2005-12-29,SupAdmCo,cj. 15 Ca 168/01
0016_2Afs_0300063A_prevedeno.txt,2  Afs  16/2003  -  63,2005-12-29,SupAdmCo,cj. 3941/110/00
0076_1As__0900060A_prevedeno.txt,1  As  76/2009  -  60,2009-12-22,SupAdmCo,As 80/2006 - 105
0102_4As__130_20131120094947_prevedeno.txt,4  As  102/2013  -  38,2013-11-24,SupAdmCo,c. NF/2007 1585196
0102_4As__130_20131120094947_prevedeno.txt,4  As  102/2013  -  38,2013-11-24,SupAdmCo,c. CQ/2010 0578761
0102_4As__130_20131120094947_prevedeno.txt,4  As  102/2013  -  38,2013-11-24,SupAdmCo,c. AL/2009
0072_5As__120_20120627025728_prevedeno.txt,5  As  72/2012  -  32,2012-06-15,SupAdmCo,ve veci Engel a dal??i proti Nizozemsku
0072_5As__120_20120627025728_prevedeno.txt,5  As  72/2012  -  32,2012-06-15,SupAdmCo,ve veci Campbell a Fell proti Spojen?©mu kralovstvi a
0072_5As__120_20120627025728_prevedeno.txt,5  As  72/2012  -  32,2012-06-15,SupAdmCo,Payet proti Francii
0328_1Afs_1700066_20180327113919_20180404110025_prevedeno.txt,1  Afs  328/2017  -  66,2018-03-14,SupAdmCo,C-96/07
0328_1Afs_1700066_20180327113919_20180404110025_prevedeno.txt,1  Afs  328/2017  -  66,2018-03-14,SupAdmCo,C-392/09
0328_1Afs_1700066_20180327113919_20180404110025_prevedeno.txt,1  Afs  328/2017  -  66,2018-03-14,SupAdmCo,C-385/09
0328_1Afs_1700066_20180327113919_20180404110025_prevedeno.txt,1  Afs  328/2017  -  66,2018-03-14,SupAdmCo,jako?? i Idexx Laboratories Italia
0328_1Afs_1700066_20180327113919_20180404110025_prevedeno.txt,1  Afs  328/2017  -  66,2018-03-14,SupAdmCo,C-183/14
0328_1Afs_1700066_20180327113919_20180404110025_prevedeno.txt,1  Afs  328/2017  -  66,2018-03-14,SupAdmCo,ve veci Senatex GmbH v. Finanzamt Hannover-Nord
0328_1Afs_1700066_20180327113919_20180404110025_prevedeno.txt,1  Afs  328/2017  -  66,2018-03-14,SupAdmCo,C-277/14
0328_1Afs_1700066_20180327113919_20180404110025_prevedeno.txt,1  Afs  328/2017  -  66,2018-03-14,SupAdmCo,C-63/04
0328_1Afs_1700066_20180327113919_20180404110025_prevedeno.txt,1  Afs  328/2017  -  66,2018-03-14,SupAdmCo,C-285/11
0328_1Afs_1700066_20180327113919_20180404110025_prevedeno.txt,1  Afs  328/2017  -  66,2018-03-14,SupAdmCo,C-33/13
0328_1Afs_1700066_20180327113919_20180404110025_prevedeno.txt,1  Afs  328/2017  -  66,2018-03-14,SupAdmCo,ve veci Axel Kittel
0328_1Afs_1700066_20180327113919_20180404110025_prevedeno.txt,1  Afs  328/2017  -  66,2018-03-14,SupAdmCo,sp. zn. 22 Ca 42/98
0249_5As__1500021_20160222115831_prevedeno.txt,5  As  249/2015  -  21,2016-02-18,SupAdmCo,ve veci sam?©.
0043_4Ads_130_20131129080346_prevedeno.txt,4  Ads  43/2013  -  29,2013-11-30,SupAdmCo,c. j. LPS/2010/667
0099_5Afs_1500106_20160215132706_prevedeno.txt,5  Afs  99/2015  -  106,2016-02-10,SupAdmCo,c. j. 49/78394/2010-491
0099_5Afs_1500106_20160215132706_prevedeno.txt,5  Afs  99/2015  -  106,2016-02-10,SupAdmCo,Afs 54/2008 - 68
0066_8Afs_100_20110103090340_prevedeno.txt,8  Afs  66/2010  -  117,2010-12-29,SupAdmCo,cj. 88843/06/005935/7031
0050_3As__0400082A_prevedeno.txt,3  As  50/2004  -  82,2005-11-27,SupAdmCo,c. j. 8 Ca 207/2003 - 48
0050_3As__0400082A_prevedeno.txt,3  As  50/2004  -  82,2005-11-27,SupAdmCo,As 50/2004 - 89
0071_4As__0800123A_prevedeno.txt,4  As  71/2008  -  123,2009-03-27,SupAdmCo,c. j. 500/1333/503 21/05
0018_2Azs_1700033_20170418135026_prevedeno.txt,2  Azs  18/2017  -  33,2017-03-31,SupAdmCo, Rodrigues da Silva a Hoogkamer proti Nizozemsku
0077_4As__14_20140728153600_prevedeno.txt,4  As  77/2014  -  33,2014-07-11,SupAdmCo,c. Rt 51/1968
0028_1As__0800076A_prevedeno.txt,1  As  28/2008  -  76,2008-09-03,SupAdmCo,c. j. SCPP-27/BR-X-SV-2005
0086_1Afs_0400054A_prevedeno.txt,1  Afs  86/2004  -  54,2005-11-26,SupAdmCo,ve veci Kudla proti Polsku
0086_1Afs_0400054A_prevedeno.txt,1  Afs  86/2004  -  54,2005-11-26,SupAdmCo,ve veci J. proti Turecku
0134_3Ads_0800065A_prevedeno.txt,3  Ads  134/2008  -  65,2009-02-19,SupAdmCo,cj. 45 E 1806/2005
0016_4Ans_0900_70dccb3b_75e0_40a5_9fde_669a6c268091_prevedeno.txt,4  Ans  16/2009  -  83,2010-01-27,SupAdmCo,c. j. 29 Ca 131/2006 - 26
029210As__1700031_20171027082517_prevedeno.txt,10  As  292/2017  -  31,2017-11-25,SupAdmCo,Anibal Vieira & Filhos LDA a Maria Rosa Ferreira da Costa LDA proti Portugalsku
029210As__1700031_20171027082517_prevedeno.txt,10  As  292/2017  -  31,2017-11-25,SupAdmCo,sti??nosti c. 980/12 a 18385/12
029210As__1700031_20171027082517_prevedeno.txt,10  As  292/2017  -  31,2017-11-25,SupAdmCo,sti??nost c. 67208/01
0066_6As__1300003_prevedeno.txt,6  As  31/2009  -  104,2010-06-02,SupAdmCo,As 26/2004 - 71
0200_1Azs_1400027_20150204131559_prevedeno.txt,1  Azs  200/2014  -  27,2015-01-28,SupAdmCo,ve veci D. proti Spojen?©mu kralovstvi
0200_1Azs_1400027_20150204131559_prevedeno.txt,1  Azs  200/2014  -  27,2015-01-28,SupAdmCo,ve veci N. proti Spojen?©mu kralovstvi
