soubor,spisovka,datum,soud,reference,soubor2,datum2,soud2
rozhodnuti-5_Tdo_241_2013.txt,5 Tdo 241/2013,2013-06-19,SupCo,2 Tz 1/1962
rozhodnuti-5_Tdo_241_2013.txt,5 Tdo 241/2013,2013-06-19,SupCo,7 Tz 179/99
rozhodnuti-33_Cdo_755_2008.txt,33 Cdo 755/2008,2008-03-20,SupCo,20 Cdo 1574/99
rozhodnuti-20_Cdo_2247_2008.txt,20 Cdo 2247/2008,2008-10-02,SupCo,26 Cdo 1121/99
rozhodnuti-30_Cdo_3540_2006.txt,30 Cdo 3540/2006,2007-10-10,SupCo,24 Cdo 192/98
rozhodnuti-29_Odo_542_2001.txt,29 Odo 542/2001,2002-03-05,SupCo,2 Cdo 28/95
rozhodnuti-32_Cdo_2556_2017.txt,32 Cdo 2556/2017,2017-11-27,SupCo,29 Cdo 969/99
rozhodnuti-20_Cdo_1710_2007.txt,20 Cdo 1710/2007,2008-10-16,SupCo,21 Cdo 2020/98
rozhodnuti-26_Cdo_4101_2009.txt,26 Cdo 4101/2009,2010-02-15,SupCo,28 Cdo 1346/2001
rozhodnuti-29_Cdo_2853_2016.txt,29 Cdo 2853/2016,2016-11-30,SupCo,20 Cdo 1760/98
rozhodnuti-29_Cdo_2853_2016.txt,29 Cdo 2853/2016,2016-11-30,SupCo,20 Cdo 91/99
rozhodnuti-6_Tdo_709_2015.txt,6 Tdo 709/2015,2015-08-18,SupCo,Tz 38/65
rozhodnuti-28_Cdo_372_2005.txt,28 Cdo 372/2005,2005-09-27,SupCo,22 Cdo 1222/2001
rozhodnuti-28_Cdo_1125_2003.txt,28 Cdo 1125/2003,2003-10-15,SupCo,7 Cdo 9/92
rozhodnuti-29_Cdo_1810_2007.txt,29 Cdo 1810/2007,2009-08-26,SupCo,29 Cdo 396/2003
rozhodnuti-29_Cdo_1810_2007.txt,29 Cdo 1810/2007,2009-08-26,SupCo,29 Cdo 961/2006
rozhodnuti-23_Cdo_4054_2010.txt,23 Cdo 4054/2010,2012-06-26,SupCo,31 Cdo 873/2010
rozhodnuti-23_Cdo_5068_2014.txt,23 Cdo 5068/2014,2017-01-24,SupCo,25 Cdo 1650/98
rozhodnuti-23_Cdo_5068_2014.txt,23 Cdo 5068/2014,2017-01-24,SupCo,32 Cdo 529/2001
rozhodnuti-29_Cdo_1420_2013.txt,29 Cdo 1420/2013,2013-06-27,SupCo,25 Cdo 2136/99
rozhodnuti-29_Cdo_1420_2013.txt,29 Cdo 1420/2013,2013-06-27,SupCo,25 Cdo 2432/2008
rozhodnuti-29_Cdo_1420_2013.txt,29 Cdo 1420/2013,2013-06-27,SupCo,20 Cdo 1716/98
rozhodnuti-21_Cdo_1667_2001.txt,21 Cdo 1667/2001,2002-05-17,SupCo,6 Cdo 69/94
rozhodnuti-32_Odo_35_2003.txt,32 Odo 35/2003,2003-06-25,SupCo,7 Cdo 67/92
rozhodnuti-32_Odo_35_2003.txt,32 Odo 35/2003,2003-06-25,SupCo,20 Cdo 299/98
rozhodnuti-30_Cdo_4773_2015.txt,30 Cdo 4773/2015,2016-07-20,SupCo,23 Cdo 872/ 201
rozhodnuti-22_Cdo_2913_2005.txt,22 Cdo 2913/2005,2006-02-27,SupCo,20 Cdo 910/2002
rozhodnuti-30_Cdo_3175_2012.txt,30 Cdo 3175/2012,2012-10-31,SupCo,21 Cdo 541/2001
rozhodnuti-25_Cdo_422_2007.txt,25 Cdo 422/2007,2009-04-22,SupCo,25 Cdo 1286/98
rozhodnuti-32_Cdo_1119_2009.txt,32 Cdo 1119/2009,2010-11-24,SupCo,6 Cdo 14/93
rozhodnuti-20_Cdo_1834_2009.txt,20 Cdo 1834/2009,2010-12-21,SupCo,21 Cdo 2020/98
rozhodnuti-28_Cdo_5175_2007.txt,28 Cdo 5175/2007,2008-07-16,SupCo,25 Cdo 770/98
rozhodnuti-27_Nd_165_2018.txt,27 Nd 165/2018,2018-08-21,SupCo,27 Cdo 2146/2017
rozhodnuti-29_Cdo_726_2000.txt,29 Cdo 726/2000,2001-01-09,SupCo,32 Cdo 1489/98
rozhodnuti-20_Cdo_207_2004.txt,20 Cdo 207/2004,2005-01-20,SupCo,21 Cdo 2020/98
rozhodnuti-22_Cdo_1107_2004.txt,22 Cdo 1107/2004,2004-07-12,SupCo,2 Cdon 1889/97
rozhodnuti-20_Cdo_461_2007.txt,20 Cdo 461/2007,2007-05-31,SupCo,26 Cdo 1121/99
rozhodnuti-20_Cdo_2716_2009.txt,20 Cdo 2716/2009,2010-01-20,SupCo,21 Cdo 2020/98
rozhodnuti-28_Cdo_5032_2016.txt,28 Cdo 5032/2016,2017-04-25,SupCo,30 Cdo 2983/2013
rozhodnuti-29_Odo_990_2006.txt,29 Odo 990/2006,2008-07-29,SupCo,29 Cdo 3141/2008
rozhodnuti-20_Cdo_2656_2018.txt,20 Cdo 2656/2018,2018-07-17,SupCo,21 Cdo 2020/98
rozhodnuti-25_Cdo_512_2008.txt,25 Cdo 512/2008,2010-06-16,SupCo,7 Cdo 9/92
rozhodnuti-21_Cdo_1496_2013.txt,21 Cdo 1496/2013,2014-01-21,SupCo,6 Cdo 53/94
rozhodnuti-21_Cdo_1496_2013.txt,21 Cdo 1496/2013,2014-01-21,SupCo,21 Cdo 1228/99
rozhodnuti-29_ICdo_35_2016.txt,29 ICdo 35/2016,2018-03-27,SupCo,20 Cdo 2018/98
rozhodnuti-20_Cdo_4888_2008.txt,20 Cdo 4888/2008,2010-09-23,SupCo,21 Cdo 2020/98
rozhodnuti-33_Cdo_693_2008.txt,33 Cdo 693/2008,2010-03-30,SupCo,20 Cdo 2965/2000
rozhodnuti-30_Cdo_4253_2010.txt,30 Cdo 4253/2010,2011-08-30,SupCo,21 Cdo 541/2001
rozhodnuti-23_Cdo_1646_2011.txt,23 Cdo 1646/2011,2011-05-25,SupCo,33 Cdo 504/99
rozhodnuti-20_Cdo_1135_2010.txt,20 Cdo 1135/2010,2012-02-14,SupCo,21 Cdo 857/98
rozhodnuti-20_Cdo_1135_2010.txt,20 Cdo 1135/2010,2012-02-14,SupCo,20 Cdo 2599/98
rozhodnuti-29_Cdo_688_2012.txt,29 Cdo 688/2012,2015-09-30,SupCo,20 Cdo 2018/98
rozhodnuti-22_Cdo_3400_2008.txt,22 Cdo 3400/2008,2008-09-10,SupCo,22 Cdo 1603/99
rozhodnuti-29_Cdo_147_2011.txt,29 Cdo 147/2011,2014-01-23,SupCo,Cpjn 19/98
rozhodnuti-29_Cdo_147_2011.txt,29 Cdo 147/2011,2014-01-23,SupCo,29 Cdo 4265/2010
rozhodnuti-26_Cdo_2378_2012.txt,26 Cdo 2378/2012,2012-12-13,SupCo,2 Cdo 45/94
rozhodnuti-3_Tdo_1502_2010.txt,3 Tdo 1502/2010,2010-12-01,SupCo,3 Tdo 1121/2010
rozhodnuti-28_Cdo_1681_2012.txt,28 Cdo 1681/2012,2012-11-20,SupCo,32 Cdo 1127/2007
rozhodnuti-20_Cdo_535_2009.txt,20 Cdo 535/2009,2009-05-27,SupCo,26 Cdo 1121/99
rozhodnuti-26_Cdo_2310_2011.txt,26 Cdo 2310/2011,2012-02-16,SupCo,29 Cdo 962/2006
rozhodnuti-21_Cdo_2286_2006.txt,21 Cdo 2286/2006,2007-09-06,SupCo,21 Cdo 1925/99
rozhodnuti-25_Cdo_3225_2010.txt,25 Cdo 3225/2010,2010-10-20,SupCo,20 Cdo 827/98
rozhodnuti-20_Cdo_1773_2000.txt,20 Cdo 1773/2000,2000-07-27,SupCo,20 Cdo 887/98
