source_file,docket_number,date,court,reference
0252_3As__1700067_20180806073233_20180807084039_prevedeno.txt,3 As 252/2017 - 67,2018-07-31,SupAdmCo, Pl. US 21/17
0350_2Afs_1600043_20170314125449_prevedeno.txt,2 Afs 350/2016 - 43,2017-02-28,SupAdmCo, Pl. US - st. 33/11
0021_7As__0800101A_prevedeno.txt,7 As 21/2008 - 101,2008-12-18,SupAdmCo, IV.US 202/99
0061_8Afs_110_20121015060918_prevedeno.txt,8 Afs 61/2011 - 200,2012-09-27,SupAdmCo, I. US 503/02 a IV. US 614/06
0279_9As__1800019_20180719133323_20180720084022_prevedeno.txt,9 As 279/2018 - 19,2018-07-19,SupAdmCo, IV. US 484/2015
0028_4As__140_20140602083807_prevedeno.txt,4 As 28/2014 - 40,2014-05-23,SupAdmCo, Pl. US 6/12
0003_8As__0500086A_prevedeno.txt,8 As 3/2005 - 86,2005-06-28,SupAdmCo,ve veci II. US 329/04
0067_8Afs_0500047A_prevedeno.txt,8 Afs 67/2005 - 47,2007-03-07,SupAdmCo, I. US 40/98 a IV. US 390/01
0019_5Afs_0300093A_prevedeno.txt,5 Afs 19/2003 - 93,2005-11-21,SupAdmCo, III US 648/04
0167_5Afs_0400090A_prevedeno.txt,5 Afs 167/2004 - 90,2005-08-23,SupAdmCo,Afs 167/2004 - 94 Pl. US 38/95
0053_5As__0900050A_prevedeno.txt,5 As 53/2009 - 50,2009-08-28,SupAdmCo,SPR US 741/08
0033_9Afs_13_20140207111843_prevedeno.txt,Spis 9 Afs 33/2013 byl spojen se spisem Ä­slo 9 Afs 19/2013 a pod touto spisovou znakou bylo,2014-01-21,SupAdmCo,Nalez Pl. US 50/04
0102_8Afs_1700035_20180213095453_20180214202013_prevedeno.txt,8 Afs 102/2017-35,2018-01-31,SupAdmCo, I US 1638/15
0049_8Afs_0600_4eb41b34_94a4_4d27_bb74_d6ccf77251dd_prevedeno.txt,8 Afs 49/2006 - 153,2009-11-26,SupAdmCo, IV US 2701/08
0049_8Afs_0600_4eb41b34_94a4_4d27_bb74_d6ccf77251dd_prevedeno.txt,8 Afs 49/2006 - 153,2009-11-26,SupAdmCo, IV US 816/07 a IV US 846/07
0003_1Ans_12_20120802115147_prevedeno.txt,1 Ans 3/2012 - 34,2012-07-11,SupAdmCo, III. US 889/10
0015_4As__0500154A_prevedeno.txt,4 As 15/2005 - 154,2006-03-24,SupAdmCo, III. US 236/99 a III. US 631/99
0113_1Afs_0800055A_prevedeno.txt,Spis 1 Afs 113/2008 byl spojen se spisem Ä­slo 1 Afs 107/2008 a pod touto spisovou znakou,2008-11-05,SupAdmCo, Pripadne v nalezu Pl. US 69/06
0113_3Ads_100_20101214032236_prevedeno.txt,3 Ads 113/2010 - 206,2010-12-09,SupAdmCo, IV. US 145/1994
0142_1Afs_0800090A_prevedeno.txt,1 Afs 142/2008 - 90,2008-12-18,SupAdmCo,cj. II. US 262/06
0003_7Ans_0800133A_prevedeno.txt,7 Ans 3/2008 - 133,2008-11-26,SupAdmCo, I US 60/2005
0083_9Afs_13_20140516131349_prevedeno.txt,9 Afs 83/2013 - 22,2014-05-15,SupAdmCo, Pl. US 6/12
