source_file,docket_number,date,court,reference
Pl-39-10_1.txt,Pl. US 39/10,2010-12-08,ConCo,vyhlasen pod c. 29/1996 Sb.     
4-104-02.txt,IV. US 104/02,2003-05-14,ConCo,cj. 7 C 874/95-37     
4-104-02.txt,IV. US 104/02,2003-05-14,ConCo,cj. 5 Co 1690/2000-62     
4-104-02.txt,IV. US 104/02,2003-05-14,ConCo,cj. 6 C 281/2001-79     
4-104-02.txt,IV. US 104/02,2003-05-14,ConCo,cj. 5 Co 1284/2001-97     
4-104-02.txt,IV. US 104/02,2003-05-14,ConCo,R 49/98     
1-707-02.txt,I. US 707/02,2004-09-17,ConCo,Sbirka nalezu a usneseni - svazek 6. Vydani 1. Praha     
1-707-02.txt,I. US 707/02,2004-09-17,ConCo,Sbirka nalezu a usneseni - svazek 7. Vydani 1. Praha     
3-364-99.txt,III. US 364/99,1999-11-11,ConCo,Praha 1995     
3-634-02.txt,III. US 634/02,2002-12-05,ConCo,C 16/2001-59     
