ssource_file,docket_number,date,court,reference,source_file2,date2,court2
1-2082-17_2.txt,I. US 2082/17,2018-06-21,ConCo,6 As 173/2014,0173_6As__1400186_20150609095609_prevedeno.txt,2015-05-28,SupAdmCo
1-2082-17_2.txt,I. US 2082/17,2018-06-21,ConCo,7 As 204/2015,0204_7As__1500066_20160111150855_prevedeno.txt,2015-12-10,SupAdmCo
Pl-22-14_1.txt,Pl. US 22/14,2015-02-24,ConCo,9 Ao 3/2009-59,0003_9Ao__0900_94110168_4c3f_4dda_86f4_6feabf821634_prevedeno.txt,2009-11-18,SupAdmCo
1-506-12_3.txt,I. US 506/12,2012-12-13,ConCo,3 Ads 154/2011,0154_3Ads_110_20111202125954_prevedeno.txt,2011-11-30,SupAdmCo
4-335-16_1.txt,IV. US 335/16,2016-06-21,ConCo,1 Afs 76/2013-57,0076_1Afs_13_20131219103533_prevedeno.txt,2013-12-17,SupAdmCo
4-335-16_1.txt,IV. US 335/16,2016-06-21,ConCo,1 Afs 76/2013,0076_1Afs_130_20140207135658_prevedeno.txt,2014-01-21,SupAdmCo
2-405-12_1.txt,II. US 405/12,2012-02-23,ConCo,7 Azs 17/2003-40,0017_7Azs_0300040A_prevedeno.txt,2003-11-06,SupAdmCo
2-405-12_1.txt,II. US 405/12,2012-02-23,ConCo,6 Azs 10/2003-37,0010_6Azs_0300037A_prevedeno.txt,2003-11-15,SupAdmCo
3-1899-14_1.txt,III. US 1899/14,2014-06-26,ConCo,2 Ans 13/2012-14,0013_2Ans_120_20121119093403_prevedeno.txt,2012-11-15,SupAdmCo
4-2733-09_1.txt,IV. US 2733/09,2009-12-03,ConCo,2 As 37/2006,0037_2As__0600063A_prevedeno.txt,2006-12-21,SupAdmCo
3-601-16_1.txt,III. US 601/16,2016-03-15,ConCo,8 As 25/2006-144,0025_8As__0600144AA_prevedeno.txt,2007-02-23,SupAdmCo
3-601-16_1.txt,III. US 601/16,2016-03-15,ConCo,1 As 13/2012-12,0013_1As__12_20120301030201_prevedeno.txt,2012-02-08,SupAdmCo
1-1495-14_1.txt,I. US 1495/14,2014-11-19,ConCo,9 Afs 41/2013-33,0041_9Afs_13_20140227143834_prevedeno.txt,2014-02-27,SupAdmCo
2-603-17_1.txt,II. US 603/17,2017-03-14,ConCo,4 Ads 81/2005-125,0081_4Ads_0500125A_prevedeno.txt,2007-09-20,SupAdmCo
2-603-17_1.txt,II. US 603/17,2017-03-14,ConCo,4 Ads 81/2005,0081_4Ads_0500125A_prevedeno.txt,2007-09-20,SupAdmCo
2-2038-16_1.txt,II. US 2038/16,2016-10-14,ConCo,2 As 99/2015-49,0099_2As__1500049_20150818130519_prevedeno.txt,2015-08-18,SupAdmCo
3-457-07_1.txt,III. US 457/07,2008-08-14,ConCo,2 As 53/2004,0053_2As__0400076A_prevedeno.txt,2005-04-21,SupAdmCo
4-3111-15_1.txt,IV. US 3111/15,2015-11-23,ConCo,6 As 150/2015-29,0150_6As__1500029_20150930161702_prevedeno.txt,2015-09-24,SupAdmCo
3-1221-18_1.txt,III. US 1221/18,2018-09-04,ConCo,1 Afs 21/2006-52,0021_1Afs_0600052A_prevedeno.txt,2006-11-19,SupAdmCo
4-1020-15_1.txt,IV. US 1020/15,2015-09-15,ConCo,7 As 97/2012,0097_7As__120_20121024102549_prevedeno.txt,2012-09-04,SupAdmCo
4-3145-11_1.txt,IV. US 3145/11,2012-03-12,ConCo,7 Ao 3/2011,0003_7Ao__110_20110817093343_prevedeno.txt,2011-07-21,SupAdmCo
1-1525-10_1.txt,I. US 1525/10,2010-09-29,ConCo,2 Afs 133/2009-73,0133_2Afs_0900_2b9133ec_7ec3_4ac2_8678_96bf1b5a0509_prevedeno.txt,2010-03-26,SupAdmCo
1-1525-10_1.txt,I. US 1525/10,2010-09-29,ConCo,2 Ads 58/2003-75,0058_2Ads_0300075A_prevedeno.txt,2003-12-04,SupAdmCo
1-1525-10_1.txt,I. US 1525/10,2010-09-29,ConCo,4 Ans 3/2006-123,0003_4Ans_0600123A_prevedeno.txt,2007-02-21,SupAdmCo
1-1525-10_1.txt,I. US 1525/10,2010-09-29,ConCo,1 Afs 13/2004-51,0013_1Afs_0400051A_prevedeno.txt,2005-01-19,SupAdmCo
1-1525-10_1.txt,I. US 1525/10,2010-09-29,ConCo,7 Afs 42/2007-142,0042_7Afs_0700142A_prevedeno.txt,2008-02-14,SupAdmCo
1-819-14_1.txt,I. US 819/14,2015-08-31,ConCo,3 Ao 9/2011-237,0009_3Ao__11_20140116144025_prevedeno.txt,2013-12-18,SupAdmCo
1-22-10_1.txt,I. US 22/10,2010-04-07,ConCo,3 Azs 35/2006,0035_3Azs_0600104A_prevedeno.txt,2006-07-26,SupAdmCo
1-98-06_1.txt,I. US 98/06,2008-12-01,ConCo,6 Azs 432/2004-48,0432_6Azs_0400048A_prevedeno.txt,2005-08-31,SupAdmCo
2-1481-16_1.txt,II. US 1481/16,2016-05-24,ConCo,5 Afs 1/2007,0001_5Afs_0700172A_prevedeno.txt,2008-04-17,SupAdmCo
3-2897-16_1.txt,III. US 2897/16,2017-07-04,ConCo,6 As 153/2014,0153_6As__1400108_20150313094926_prevedeno.txt,2015-02-25,SupAdmCo
2-1400-15_1.txt,II. US 1400/15,2016-02-24,ConCo,1 Afs 38/2010,0038_1Afs_1000100A_prevedeno.txt,2010-07-21,SupAdmCo
3-2286-13_1.txt,III. US 2286/13,2013-11-14,ConCo,1 Afs 7/2008,0007_1Afs_0800091A_prevedeno.txt,2008-03-11,SupAdmCo
3-793-06_1.txt,III. US 793/06,2007-07-17,ConCo,5 As 3/2007-68,0003_5As__0700068A_prevedeno.txt,2007-05-02,SupAdmCo
3-2220-17_1.txt,III. US 2220/17,2017-08-23,ConCo,2 As 115/2013,0115_2As__13_20140415094348_prevedeno.txt,2014-04-10,SupAdmCo
2-2662-14_1.txt,II. US 2662/14,2015-12-08,ConCo,8 Ans 2/2012-278,0002_8Ans_12_20140528155617_prevedeno.txt,2014-05-20,SupAdmCo
2-579-17_1.txt,II. US 579/17,2017-07-11,ConCo,3 Ads 88/2008-173,0088_3Ads_0800173A_prevedeno.txt,2008-11-27,SupAdmCo
1-828-09_1.txt,I. US 828/09,2009-09-22,ConCo,9 As 16/2008-76,0016_9As__0800076A_prevedeno.txt,2007-05-31,SupAdmCo
1-2092-08_1.txt,I. US 2092/08,2011-03-22,ConCo,2 As 37/2007,0037_2As__0700111A_prevedeno.txt,2008-05-14,SupAdmCo
1-2092-08_1.txt,I. US 2092/08,2011-03-22,ConCo,3 Azs 33/2004,0033_3Azs_0400098A_prevedeno.txt,2005-04-21,SupAdmCo
1-2092-08_1.txt,I. US 2092/08,2011-03-22,ConCo,4 As 31/2006,0031_4As__0600073A_prevedeno.txt,2007-08-28,SupAdmCo
2-473-14_1.txt,II. US 473/14,2014-02-19,ConCo,9 Aps 8/2013,0008_9Aps_13_20131128073816_prevedeno.txt,2013-11-21,SupAdmCo
3-1341-08_1.txt,III. US 1341/08,2010-04-29,ConCo,9 Afs 86/2007-161,0086_9Afs_0700161A_prevedeno.txt,2007-11-23,SupAdmCo
3-1341-08_1.txt,III. US 1341/08,2010-04-29,ConCo,2 Afs 1/2006-119,0001_2Afs_0600119A_prevedeno.txt,2006-11-28,SupAdmCo
3-795-06_1.txt,III. US 795/06,2007-04-18,ConCo,7 Afs 123/2005-47,0123_7Afs_0500047A_prevedeno.txt,2006-07-27,SupAdmCo
Pl-13-10_1.txt,Pl. US 13/10,2010-05-27,ConCo,Pst 1/2009,0001_0Pst_0900_679fa453_6a5a_4113_8760_d13c9f3417b3_prevedeno.txt,2010-02-17,SupAdmCo
Pl-13-10_1.txt,Pl. US 13/10,2010-05-27,ConCo,Pst 1/2008-66,0001_0Pst_0800066A_prevedeno.txt,2009-03-04,SupAdmCo
4-121-16_1.txt,IV. US 121/16,2016-10-20,ConCo,2 Afs 81/2004-54,0081_2Afs_0400054A_prevedeno.txt,2005-11-26,SupAdmCo
2-1629-18_1.txt,II. US 1629/18,2018-05-29,ConCo,4 Ads 121/2013-31,0121_4Ads_130_20140515094308_prevedeno.txt,2014-04-17,SupAdmCo
2-1629-18_1.txt,II. US 1629/18,2018-05-29,ConCo,4 Ads 81/2005-125,0081_4Ads_0500125A_prevedeno.txt,2007-09-20,SupAdmCo
3-3888-14_1.txt,III. US 3888/14,2015-06-25,ConCo,9 Afs 59/2007-56,0059_9Afs_0700056A_prevedeno.txt,2008-07-08,SupAdmCo
3-673-05.txt,III. US 673/05,2006-05-23,ConCo,3 Azs 297/2005-74,0297_3Azs_0500074A_prevedeno.txt,2005-09-15,SupAdmCo
2-2680-14_1.txt,II. US 2680/14,2014-10-14,ConCo,1 Afs 50/2013,0050_1Afs_130_20130723123516_prevedeno.txt,2013-07-03,SupAdmCo
3-4174-12_1.txt,III. US 4174/12,2014-12-18,ConCo,15 Kse 16/2012,001615Kse_1200176A_prevedeno.txt,2013-12-02,SupAdmCo
3-3772-15_1.txt,III. US 3772/15,2016-07-07,ConCo,7 Afs 215/2015,0215_7Afs_1500194_20151029065715_prevedeno.txt,2015-11-02,SupAdmCo
Pl-2-09_1.txt,Pl. US 2/09,2009-04-07,ConCo,Konf 21/2007-126,0021_0Konf0700126A_prevedeno.txt,2008-12-31,SupAdmCo
4-677-15_1.txt,IV. US 677/15,2016-10-18,ConCo,9 Afs 110/2007-102,0110_9Afs_0700102A_prevedeno.txt,2008-07-08,SupAdmCo
1-3006-15_1.txt,I. US 3006/15,2016-09-21,ConCo,1 Ans 5/2008-104,0005_1Ans_0800104A_prevedeno.txt,2008-07-02,SupAdmCo
1-3006-15_1.txt,I. US 3006/15,2016-09-21,ConCo,4 As 3/2008-78,0003_4As__0800078A_prevedeno.txt,2010-08-24,SupAdmCo
1-3006-15_1.txt,I. US 3006/15,2016-09-21,ConCo,4 Ads 64/2012,0064_4Ads_120_20130828151615_prevedeno.txt,2013-07-31,SupAdmCo
4-2177-14_1.txt,IV. US 2177/14,2016-01-19,ConCo,8 Afs 15/2007,0015_8Afs_0700096A_prevedeno.txt,2009-07-28,SupAdmCo
4-2177-14_1.txt,IV. US 2177/14,2016-01-19,ConCo,5 Afs 104/2008,0104_5Afs_0800_8964e3f3_a22e_427e_be47_e5c54ae0f7d8_prevedeno.txt,2009-12-14,SupAdmCo
1-655-17_2.txt,I. US 655/17,2017-11-09,ConCo,4 Ao 5/2010-48,0005_4Ao__1000_ed6bb2f1_f59b_4011_81bd_4f6832154a50_prevedeno.txt,2010-09-15,SupAdmCo
1-655-17_2.txt,I. US 655/17,2017-11-09,ConCo,6 Ao 6/2010-103,0006_6Ao__100_20110210034835_prevedeno.txt,2011-02-02,SupAdmCo
3-622-09_1.txt,III. US 622/09,2009-06-18,ConCo,3 Ads 113/2008-115,0113_3Ads_0800115A_prevedeno.txt,2008-12-19,SupAdmCo
4-224-17_1.txt,IV. US 224/17,2017-02-21,ConCo,2 As 64/2005-108,0064_2As__0500108A_prevedeno.txt,2007-02-06,SupAdmCo
4-1882-07_2.txt,IV. US 1882/07,2008-06-19,ConCo,3 As 20/2006-76,0020_3As__0600076A_prevedeno.txt,2007-08-08,SupAdmCo
4-1882-07_2.txt,IV. US 1882/07,2008-06-19,ConCo,6 As 49/2004-77,0049_6As__0400077A_prevedeno.txt,2006-12-21,SupAdmCo
4-1882-07_2.txt,IV. US 1882/07,2008-06-19,ConCo,3 As 25/2006-107,0025_3As__0600107A_prevedeno.txt,2007-04-18,SupAdmCo
4-1882-07_2.txt,IV. US 1882/07,2008-06-19,ConCo,5 As 25/2006-61,0025_5As__0600061A_prevedeno.txt,2007-06-19,SupAdmCo
4-1882-07_2.txt,IV. US 1882/07,2008-06-19,ConCo,3 As 18/2006-102,0018_3As__0600102A_prevedeno.txt,2007-08-08,SupAdmCo
4-1882-07_2.txt,IV. US 1882/07,2008-06-19,ConCo,3 As 27/2006-87,0027_3As__0600087A_prevedeno.txt,2007-07-25,SupAdmCo
1-2149-09_1.txt,I. US 2149/09,2009-12-02,ConCo,As 4/2008-95,0004_4As__0800095A_prevedeno.txt,2009-01-21,SupAdmCo
4-2597-13_1.txt,IV. US 2597/13,2014-09-30,ConCo,4 Azs 149/2004-52,0149_4Azs_0400052A_prevedeno.txt,2004-10-27,SupAdmCo
4-2597-13_1.txt,IV. US 2597/13,2014-09-30,ConCo,3 Azs 18/2004-37,0018_3Azs_0400037A_prevedeno.txt,2004-04-13,SupAdmCo
4-2597-13_1.txt,IV. US 2597/13,2014-09-30,ConCo,2 Azs 134/2005,0134_2Azs_0500043A_prevedeno.txt,2005-07-28,SupAdmCo
3-219-17_1.txt,III. US 219/17,2017-02-14,ConCo,2 As 86/2010,0086_2As__100_20121109085423_prevedeno.txt,2012-11-08,SupAdmCo
2-750-06.txt,II. US 750/06,2006-12-14,ConCo,6 As 65/2004,0065_6As__0400059A_prevedeno.txt,2005-11-26,SupAdmCo
2-750-06.txt,II. US 750/06,2006-12-14,ConCo,6 As 12/2003,0012_6As__0300058A_prevedeno.txt,2004-11-22,SupAdmCo
1-1509-11_1.txt,I. US 1509/11,2011-06-07,ConCo,6 Ads 140/2010,0140_6Ads_100_20110125113347_prevedeno.txt,2011-01-05,SupAdmCo
2-3083-14_1.txt,II. US 3083/14,2014-10-21,ConCo,5 Ans 7/2013-21,0007_5Ans_130_20131205101157_prevedeno.txt,2013-11-29,SupAdmCo
2-2439-18_1.txt,II. US 2439/18,2018-09-24,ConCo,1 Afs 4/2017-40,0004_1Afs_1700040_20170418134730_prevedeno.txt,2017-04-06,SupAdmCo
2-136-15_1.txt,II. US 136/15,2015-04-02,ConCo,2 As 44/2011-99,0044_2As__110_20110519094756_prevedeno.txt,2011-05-16,SupAdmCo
2-730-06_1.txt,II. US 730/06,2007-11-29,ConCo,8 Afs 99/2006,0099_8Afs_0600069A_prevedeno.txt,2006-08-15,SupAdmCo
4-1378-16_4.txt,IV. US 1378/16,2017-10-17,ConCo,5 As 57/2010,0057_5As__10_20110602095340_prevedeno.txt,2011-05-27,SupAdmCo
4-1378-16_4.txt,IV. US 1378/16,2017-10-17,ConCo,8 As 55/2012,0055_8As__1200062_20141022104439_prevedeno.txt,2014-11-22,SupAdmCo
4-1378-16_4.txt,IV. US 1378/16,2017-10-17,ConCo,5 As 64/2008-155,0064_5As__0800_fde9a82a_6a83_4582_ad7d_fae8a6303ee5_prevedeno.txt,2010-06-01,SupAdmCo
4-1378-16_4.txt,IV. US 1378/16,2017-10-17,ConCo,1 As 70/2008-74,0070_1As__0800074A_prevedeno.txt,2010-05-27,SupAdmCo
4-401-10_1.txt,IV. US 401/10,2010-02-17,ConCo,6 Ads 32/2009-282,0032_6Ads_0900282A_prevedeno.txt,2009-03-18,SupAdmCo
3-1847-11_1.txt,III. US 1847/11,2011-08-08,ConCo,6 Ads 132/2010-46,0132_6Ads_100_20110503030833_prevedeno.txt,2011-04-06,SupAdmCo
3-3795-15_1.txt,III. US 3795/15,2016-04-19,ConCo,7 Afs 28/2008-51,0028_7Afs_0800051A_prevedeno.txt,2008-06-19,SupAdmCo
2-1050-15_1.txt,II. US 1050/15,2016-05-31,ConCo,3 As 9/2013,0009_3As__13_20130515141259_prevedeno.txt,2013-05-02,SupAdmCo
Pl-14-15_1.txt,Pl. US 14/15,2016-02-02,ConCo,9 Aps 3/2008,0003_9Aps_0800125A_prevedeno.txt,2008-06-05,SupAdmCo
4-3039-13_2.txt,IV. US 3039/13,2013-12-10,ConCo,9 Azs 5/2009-65,0005_9Azs_0900065A_prevedeno.txt,2009-06-11,SupAdmCo
4-3039-13_2.txt,IV. US 3039/13,2013-12-10,ConCo,4 Azs 21/2003-55,0021_4Azs_0300055A_prevedeno.txt,2003-10-31,SupAdmCo
4-3039-13_2.txt,IV. US 3039/13,2013-12-10,ConCo,4 Azs 23/2009-64,0023_4Azs_0900064A_prevedeno.txt,2009-06-30,SupAdmCo
4-3039-13_2.txt,IV. US 3039/13,2013-12-10,ConCo,8 Azs 27/2012-65,0027_8Azs_120_20130227120633_prevedeno.txt,2013-02-04,SupAdmCo
3-2797-16_1.txt,III. US 2797/16,2018-02-01,ConCo,1 Ao 1/2005-98,0001_1Ao__0500098A_prevedeno.txt,2005-09-27,SupAdmCo
3-2797-16_1.txt,III. US 2797/16,2018-02-01,ConCo,1 Azs 13/2006-39,0013_1Azs_0600039A_prevedeno.txt,2006-04-26,SupAdmCo
3-2797-16_1.txt,III. US 2797/16,2018-02-01,ConCo,7 As 162/2016-15,0162_7As__1600015_20171114082626_prevedeno.txt,2017-11-16,SupAdmCo
1-1638-15_1.txt,I. US 1638/15,2015-06-30,ConCo,1 Afs 76/2013-57,0076_1Afs_13_20131219103533_prevedeno.txt,2013-12-17,SupAdmCo
1-1183-14_1.txt,I. US 1183/14,2014-09-23,ConCo,9 Afs 36/2007-98,0036_9Afs_0700098A_prevedeno.txt,2007-06-20,SupAdmCo
1-43-07_1.txt,I. US 43/07,2007-09-26,ConCo,2 As 53/2004,0053_2As__0400076A_prevedeno.txt,2005-04-21,SupAdmCo
1-352-04.txt,I. US 352/04,2005-01-12,ConCo,5 Afs 22/2003-55,0022_5Afs_0300055A_prevedeno.txt,2004-03-31,SupAdmCo
1-4037-14_1.txt,I. US 4037/14,2016-01-26,ConCo,5 Afs 78/2012-56,0078_5Afs_120_20130820155326_prevedeno.txt,2013-07-31,SupAdmCo
1-4016-14_1.txt,I. US 4016/14,2015-03-18,ConCo,6 As 49/2003-46,0049_6As__0300046A_prevedeno.txt,2004-12-29,SupAdmCo
1-4016-14_1.txt,I. US 4016/14,2015-03-18,ConCo,1 As 21/2010-65,0021_1As__10_20130402150832_prevedeno.txt,2013-03-12,SupAdmCo
3-2407-11_1.txt,III. US 2407/11,2013-10-10,ConCo,1 As 111/2008-363,0111_1As__0800363A_prevedeno.txt,2009-05-20,SupAdmCo
3-2407-11_1.txt,III. US 2407/11,2013-10-10,ConCo,1 As 83/2011,0045_2As__1300004_prevedeno.txt,2011-09-08,SupAdmCo
2-577-05.txt,II. US 577/05,2006-06-01,ConCo,2 Afs 215/2004-60,0215_2Afs_0400060A_prevedeno.txt,2005-07-14,SupAdmCo
3-151-07_1.txt,III. US 151/07,2007-11-29,ConCo,2 Afs 81/2004-54,0081_2Afs_0400054A_prevedeno.txt,2005-11-26,SupAdmCo
Pl-7-08_1.txt,Pl. US 7/08,2010-03-23,ConCo,2 Afs 24/2005-44,0024_2Afs_0500044A_prevedeno.txt,2005-07-14,SupAdmCo
Pl-7-08_1.txt,Pl. US 7/08,2010-03-23,ConCo,2 Afs 108/2004,0108_2Afs_0400106A_prevedeno.txt,2005-02-10,SupAdmCo
Pl-5-09_1.txt,Pl. US 5/09,2009-06-01,ConCo,Komp 1/2009-11,0001_0Komp0900011A_prevedeno.txt,2009-03-03,SupAdmCo
1-1149-16_2.txt,I. US 1149/16,2016-07-19,ConCo,2 Azs 71/2006,0071_2Azs_0600082A_prevedeno.txt,2008-03-26,SupAdmCo
4-85-09_1.txt,IV. US 85/09,2009-07-27,ConCo,6 As 29/2003-97,0029_6As__0300097A_prevedeno.txt,2003-11-30,SupAdmCo
4-512-06_1.txt,IV. US 512/06,2008-02-25,ConCo,6 Azs 27/2004,0027_6Azs_0400041A_prevedeno.txt,2004-04-28,SupAdmCo
4-1684-15_1.txt,IV. US 1684/15,2015-08-04,ConCo,1 Afs 90/2012-50,0090_1Afs_1200050A_prevedeno.txt,2013-01-17,SupAdmCo
4-1684-15_1.txt,IV. US 1684/15,2015-08-04,ConCo,1 Afs 76/2013-57,0076_1Afs_13_20131219103533_prevedeno.txt,2013-12-17,SupAdmCo
1-2996-07_2.txt,I. US 2996/07,2007-11-27,ConCo,4 Ads 18/2007-179,0018_4Ads_0700179A_prevedeno.txt,2007-09-27,SupAdmCo
Pl-22-13_1.txt,Pl. US 22/13,2013-11-12,ConCo,4 Ans 5/2007,0005_4Ans_0700060A_prevedeno.txt,2008-11-28,SupAdmCo
2-533-15_1.txt,II. US 533/15,2015-04-02,ConCo,3 Ads 50/2006-29,0033_3Ads_1200008_prevedeno.txt,2007-05-09,SupAdmCo
2-2130-14_1.txt,II. US 2130/14,2014-08-26,ConCo,2 Ads 58/2003-75,0058_2Ads_0300075A_prevedeno.txt,2003-12-04,SupAdmCo
2-178-10_1.txt,II. US 178/10,2010-10-20,ConCo,2 Afs 158/2005,0158_2Afs_0500082A_prevedeno.txt,2006-04-27,SupAdmCo
1-1885-09_2.txt,I. US 1885/09,2010-05-05,ConCo,9 Ans 5/2009,0005_9Ans_0900117A_prevedeno.txt,2009-05-26,SupAdmCo
1-1885-09_2.txt,I. US 1885/09,2010-05-05,ConCo,9 Ans 5/2008,0005_9Ans_0800107A_prevedeno.txt,2009-02-05,SupAdmCo
1-1885-09_2.txt,I. US 1885/09,2010-05-05,ConCo,1 Ao 4/2008,0004_1Ao__0800126A_prevedeno.txt,2009-01-08,SupAdmCo
1-1885-09_2.txt,I. US 1885/09,2010-05-05,ConCo,6 Ads 114/2007,0114_6Ads_0700049A_prevedeno.txt,2008-08-13,SupAdmCo
1-1885-09_2.txt,I. US 1885/09,2010-05-05,ConCo,1 As 24/2006,0024_1As__0600086A_prevedeno.txt,2007-07-18,SupAdmCo
1-1885-09_2.txt,I. US 1885/09,2010-05-05,ConCo,6 As 40/2004,0040_6As__0400062A_prevedeno.txt,2005-08-25,SupAdmCo
1-1885-09_2.txt,I. US 1885/09,2010-05-05,ConCo,3 Ads 33/2006,0033_3Ads_0600057A_prevedeno.txt,2007-05-16,SupAdmCo
3-1539-11_1.txt,III. US 1539/11,2011-08-04,ConCo,3 Ads 155/2010-46,0155_3Ads_100_20110315094306_prevedeno.txt,2011-03-03,SupAdmCo
2-1748-09_1.txt,II. US 1748/09,2009-09-24,ConCo,2 Afs 23/2005,0023_2Afs_0500093A_prevedeno.txt,2005-11-26,SupAdmCo
2-1748-09_1.txt,II. US 1748/09,2009-09-24,ConCo,6 As 68/2006,0068_6As__0600125A_prevedeno.txt,2008-11-09,SupAdmCo
3-3796-15_1.txt,III. US 3796/15,2016-06-30,ConCo,7 Azs 79/2009-84,0079_7Azs_090_20110315085339_prevedeno.txt,2011-03-08,SupAdmCo
3-3796-15_1.txt,III. US 3796/15,2016-06-30,ConCo,2 As 34/2006-73,0034_2As__0600073A_prevedeno.txt,2008-01-15,SupAdmCo
3-3796-15_1.txt,III. US 3796/15,2016-06-30,ConCo,2 As 9/2008-77,0009_2As__0800077A_prevedeno.txt,2008-06-13,SupAdmCo
3-3796-15_1.txt,III. US 3796/15,2016-06-30,ConCo,A 6/2003-44,000611A___0300044A_prevedeno.txt,2005-02-16,SupAdmCo
3-3796-15_1.txt,III. US 3796/15,2016-06-30,ConCo,4 Ads 14/2010-282,0014_4Ads_1000_d144ad70_1232_4620_a4e3_988d4de66f92_prevedeno.txt,2010-08-25,SupAdmCo
3-3796-15_1.txt,III. US 3796/15,2016-06-30,ConCo,5 As 95/2014-46,0095_5As__1400046_20150402155321_prevedeno.txt,2015-03-31,SupAdmCo
3-3796-15_1.txt,III. US 3796/15,2016-06-30,ConCo,8 Afs 126/2015,0126_8Afs_1500113_20160105081344_prevedeno.txt,2015-12-18,SupAdmCo
1-973-07_1.txt,I. US 973/07,2009-04-06,ConCo,3 Ads 108/2005-64,0108_3Ads_0500064A_prevedeno.txt,2007-01-17,SupAdmCo
Pl-57-06_1.txt,Pl. US 57/06,2009-04-17,ConCo,Vol 28/2006,002811Vol_0600080A_prevedeno.txt,2006-06-30,SupAdmCo
3-4160-16_1.txt,III. US 4160/16,2018-03-06,ConCo,5 Ads 34/2003-82,0034_5Ads_0300082A_prevedeno.txt,2004-01-30,SupAdmCo
3-4160-16_1.txt,III. US 4160/16,2018-03-06,ConCo,6 Ads 132/2008,0132_6Ads_0800115A_prevedeno.txt,2009-11-29,SupAdmCo
3-4160-16_1.txt,III. US 4160/16,2018-03-06,ConCo,7 Ads 172/2016,0172_7Ads_1600061_20180723151900_20180724134023_prevedeno.txt,2018-07-19,SupAdmCo
3-1747-09_1.txt,III. US 1747/09,2009-09-03,ConCo,2 Afs 23/2005,0023_2Afs_0500093A_prevedeno.txt,2005-11-26,SupAdmCo
3-1747-09_1.txt,III. US 1747/09,2009-09-03,ConCo,6 As 68/2006,0068_6As__0600125A_prevedeno.txt,2008-11-09,SupAdmCo
2-164-15_1.txt,II. US 164/15,2015-05-05,ConCo,8 As 62/2005-66,0062_8As__0500066A_prevedeno.txt,2007-02-26,SupAdmCo
2-164-15_1.txt,II. US 164/15,2015-05-05,ConCo,6 As 70/2007-104,0070_6As__0700104A_prevedeno.txt,2008-05-15,SupAdmCo
2-164-15_1.txt,II. US 164/15,2015-05-05,ConCo,8 As 51/2007-67,0051_8As__0700067A_prevedeno.txt,2007-11-05,SupAdmCo
2-464-15_1.txt,II. US 464/15,2015-07-21,ConCo,8 Afs 27/2010-94,0027_8Afs_100_20110110034644_prevedeno.txt,2011-01-04,SupAdmCo
4-614-06_1.txt,IV. US 614/06,2009-01-12,ConCo,8 Afs 111/2005-106,0111_8Afs_0500106A_prevedeno.txt,2007-03-27,SupAdmCo
4-614-06_1.txt,IV. US 614/06,2009-01-12,ConCo,7 Afs 165/2004-103,0165_7Afs_0400103A_prevedeno.txt,2006-03-23,SupAdmCo
2-1490-12_1.txt,II. US 1490/12,2012-06-12,ConCo,6 Ads 16/2006,0016_6Ads_0600143A_prevedeno.txt,2007-03-28,SupAdmCo
2-1490-12_1.txt,II. US 1490/12,2012-06-12,ConCo,4 Ads 152/2010,0152_4Ads_1000_20110314113137_prevedeno.txt,2011-02-18,SupAdmCo
2-1490-12_1.txt,II. US 1490/12,2012-06-12,ConCo,3 Ans 7/2011,0007_3Ans_11_20110825082758_prevedeno.txt,2011-08-18,SupAdmCo
2-1490-12_1.txt,II. US 1490/12,2012-06-12,ConCo,4 Ads 23/2011,0023_4Ads_1100_20110914104421_prevedeno.txt,2011-08-25,SupAdmCo
4-1183-17_1.txt,IV. US 1183/17,2017-04-26,ConCo,9 As 186/2016-101,0186_9As__1600101_20170216092955_prevedeno.txt,2017-02-01,SupAdmCo
1-4029-14_1.txt,I. US 4029/14,2015-07-08,ConCo,9 As 121/2012-47,0121_9As__12_20131108080524_prevedeno.txt,2013-11-23,SupAdmCo
2-740-18_1.txt,II. US 740/18,2018-05-02,ConCo,4 As 45/2003,0045_4As__0300048A_prevedeno.txt,2003-11-10,SupAdmCo
3-485-15_1.txt,III. US 485/15,2015-02-25,ConCo,4 As 226/2014,0226_4As__1400017_20141203120945_prevedeno.txt,2014-11-27,SupAdmCo
3-1468-16_1.txt,III. US 1468/16,2016-12-13,ConCo,2 As 123/2016,0123_2As__1600047_20161012101355_prevedeno.txt,2016-09-30,SupAdmCo
3-2249-16_1.txt,III. US 2249/16,2017-12-19,ConCo,8 Aps 8/2007-90,0008_8Aps_070_20120116124544_prevedeno.txt,2007-12-18,SupAdmCo
3-1085-11_1.txt,III. US 1085/11,2013-04-17,ConCo,3 Ao 1/2007-44,0001_3Ao__0700044A_prevedeno.txt,2007-03-13,SupAdmCo
3-1085-11_1.txt,III. US 1085/11,2013-04-17,ConCo,1 Ao 1/2005,0001_1Ao__0500098A_prevedeno.txt,2005-09-27,SupAdmCo
3-741-06_1.txt,III. US 741/06,2007-11-29,ConCo,2 Afs 81/2004-54,0081_2Afs_0400054A_prevedeno.txt,2005-11-26,SupAdmCo
Pl-39-10_1.txt,Pl. US 39/10,2010-12-08,ConCo,2 As 64/2005-108,0064_2As__0500108A_prevedeno.txt,2007-02-06,SupAdmCo
3-456-09_1.txt,III. US 456/09,2010-01-21,ConCo,1 Ao 1/2005-98,0001_1Ao__0500098A_prevedeno.txt,2005-09-27,SupAdmCo
